,bw,loglambda,contam_data,IFsupnorm
21,7.0,-10.0,86.0,6.990080958502176
22,7.0,-10.0,90.0,16.224094601113848
23,7.0,-10.0,94.0,56.37925539758726
24,7.0,-10.0,98.0,154.14120984047486
25,7.0,-10.0,102.0,500.98902919515353
26,7.0,-10.0,106.0,421.7531587080714
27,7.0,-10.0,110.0,465.13668885417303
28,7.0,-10.0,114.0,505.23283308123723
29,7.0,-10.0,118.0,487.8037510369637
30,7.0,-10.0,122.0,514.1761804439149
31,7.0,-10.0,126.0,531.1795357343385
32,7.0,-10.0,130.0,539.6341809404959
33,7.0,-10.0,134.0,545.6327832220609
34,7.0,-10.0,138.0,551.1294108084819
35,7.0,-10.0,142.0,556.4303810712267
36,7.0,-10.0,146.0,561.538826382435
37,7.0,-10.0,150.0,566.4422740969677
38,7.0,-10.0,154.0,571.2570972704611
39,7.0,-10.0,158.0,575.8928907195759
40,7.0,-10.0,162.0,580.2948311317557
41,7.0,-10.0,166.0,584.6298985590081
42,7.0,-10.0,170.0,588.7673233395674
43,7.0,-10.0,174.0,592.7236033875794
44,7.0,-10.0,178.0,596.6146636060543
45,7.0,-10.0,182.0,600.2623158196662
46,7.0,-10.0,186.0,603.9040891359093
47,7.0,-10.0,190.0,607.3213832724633
48,7.0,-10.0,194.0,610.6935007244018
49,7.0,-10.0,198.0,613.8940275124405
50,7.0,-10.0,202.0,617.032099048398
51,7.0,-10.0,206.0,620.0270434519872
52,7.0,-10.0,210.0,622.961724905391
53,7.0,-10.0,214.0,625.7603156312185
54,7.0,-10.0,218.0,628.518135925571
55,7.0,-10.0,222.0,631.1280296711352
56,7.0,-10.0,226.0,633.7320677007874
57,7.0,-10.0,230.0,636.1596582182826
58,7.0,-10.0,234.0,638.6300940297573
59,7.0,-10.0,238.0,640.9044562283306
60,7.0,-10.0,242.0,643.2353144791847
61,7.0,-10.0,246.0,645.4043662174058
62,7.0,-10.0,250.0,647.5679100170772
63,7.0,-10.0,254.0,649.6461543936682
64,7.0,-10.0,258.0,651.6456084404432
65,7.0,-10.0,262.0,653.6459129069527
66,7.0,-10.0,266.0,655.4840412675844
67,7.0,-10.0,270.0,657.4178698759425
68,7.0,-10.0,274.0,659.1947862788494
69,7.0,-10.0,278.0,660.9746576402564
70,7.0,-10.0,282.0,662.7018212967961
71,7.0,-10.0,286.0,664.3275379358826
72,7.0,-10.0,290.0,666.0135378755427
73,7.0,-10.0,294.0,667.5572470804525
74,7.0,-10.0,298.0,669.1391581270523
